epoch,TRA,DET,LNK
0,0.9720306351288452,0.9796116504854369,0.9205407187603033
1,0.998603647442136,1.0,0.9891196834817013
2,0.9986882748698853,1.0,0.9897790966040224
3,0.9986882748698853,1.0,0.9897790966040224
4,0.998476706300512,1.0,0.9881305637982196
5,0.9984343925866374,1.0,0.987800857237059
6,0.998349765158888,1.0,0.9871414441147379
7,0.9991960394363814,1.0,0.9937355753379492
8,0.9950069817627893,0.9990291262135922,0.9676887570062644
9,0.988321414970592,0.9970873786407767,0.9287833827893175
10,0.996572589176152,1.0,0.973293768545994
11,0.9974188634536453,1.0,0.9798878997692054
12,0.9951339229044133,0.9990291262135922,0.9686778766897461
13,0.9966572166039013,1.0,0.9739531816683152
14,0.9980535691617654,1.0,0.9848334981866139
15,0.9843016121524987,0.9941747572815534,0.9172436531486976
16,0.9959801971819067,1.0,0.9686778766897461
17,0.9960225108957813,0.9990291262135922,0.975601714474118
18,0.9964879617484027,0.9990291262135922,0.9792284866468842
19,0.9930182372106799,0.9970873786407767,0.9653808110781404
20,0.9969110988871493,1.0,0.9759314210352786
21,0.997080353742648,1.0,0.9772502472799208
22,0.995303177759912,0.9980582524271845,0.9765908341575997
23,0.9985190200143866,1.0,0.9884602703593801
24,0.9821859264587652,0.9941747572815534,0.9007583250906693
25,0.9933144332078027,0.996116504854369,0.9742828882294757
26,0.994414589768544,0.9990291262135922,0.9630728651500164
27,0.994160707485296,1.0,0.9545004945598418
28,0.9960225108957813,1.0,0.9690075832509067
29,0.983370710447256,0.9922330097087378,0.9231783712495879
30,0.996572589176152,0.9980582524271845,0.9864820309924167
31,0.996953412601024,1.0,0.9762611275964391
32,0.9939914526297973,0.9980582524271845,0.9663699307616221
33,0.9983074514450133,1.0,0.9868117375535773
34,0.9982651377311387,1.0,0.9864820309924167
35,0.9986882748698853,1.0,0.9897790966040224
36,0.9985190200143866,1.0,0.9884602703593801
37,0.987178944695976,0.9980582524271845,0.9132871744147708
38,0.998222824017264,1.0,0.9861523244312562
39,0.9987729022976347,1.0,0.9904385097263435
40,0.9963610206067787,1.0,0.9716452357401912
41,0.9961494520374053,0.9980582524271845,0.9831849653808111
42,0.9948377269072907,0.9990291262135922,0.9663699307616221
43,0.9987729022976347,1.0,0.9904385097263435
44,0.995049295476664,1.0,0.9614243323442137
45,0.9982651377311387,1.0,0.9864820309924167
46,0.9990267845808827,1.0,0.9924167490933069
47,0.9988998434392586,1.0,0.9914276294098252
48,0.9959801971819067,1.0,0.9686778766897461
49,0.9982651377311387,1.0,0.9864820309924167
50,0.997968941734016,1.0,0.9841740850642928
51,0.9936952566326747,0.9990291262135922,0.9574678536102869
52,0.9966149028900266,1.0,0.9736234751071546
53,0.9977573731646426,1.0,0.9825255522584899
54,0.9981805103033893,1.0,0.9858226178700956
55,0.9964879617484027,0.9980582524271845,0.9858226178700956
56,0.996699530317776,1.0,0.9742828882294757
57,0.99809588287564,1.0,0.9851632047477745
58,0.995430118901536,0.9980582524271845,0.9775799538410814
59,0.996445648034528,1.0,0.9723046488625123
60,0.9967418440316507,1.0,0.9746125947906363
61,0.996953412601024,0.9990291262135922,0.9828552588196505
62,0.9981805103033893,1.0,0.9858226178700956
63,0.9970380400287733,1.0,0.9769205407187603
64,0.9964033343206533,0.9990291262135922,0.9785690735245631
65,0.9962763931790293,0.9980582524271845,0.9841740850642928
66,0.996572589176152,1.0,0.973293768545994
67,0.9968264714594,1.0,0.9752720079129574
68,0.9965302754622773,0.9990291262135922,0.9795581932080448
69,0.9954724326154106,0.9990291262135922,0.9713155291790306
70,0.9942453349130453,0.9990291262135922,0.9617540389053743
71,0.996953412601024,0.9990291262135922,0.9828552588196505
72,0.9975034908813947,1.0,0.9805473128915265
73,0.9903947869504507,0.9980582524271845,0.938344873062974
74,0.988321414970592,0.9990291262135922,0.9155951203428948
75,0.9947530994795413,0.9990291262135922,0.965710517639301
76,0.9903947869504507,0.9980582524271845,0.938344873062974
77,0.9974188634536453,1.0,0.9798878997692054
78,0.9944992171962933,0.9990291262135922,0.9637322782723377
79,0.9944992171962933,0.9990291262135922,0.9637322782723377
80,0.990225532094952,0.9980582524271845,0.9370260468183317
81,0.9902678458088267,0.9990291262135922,0.9307616221562809
82,0.9918334532221893,0.9980582524271845,0.9495548961424333
83,0.990860237803072,0.9970873786407767,0.9485657764589516
84,0.9927220412135573,0.9980582524271845,0.9564787339268052
85,0.99238353150256,0.9970873786407767,0.960435212660732
86,0.9918334532221893,0.9980582524271845,0.9495548961424333
87,0.9922565903609359,0.9980582524271845,0.9528519617540389
88,0.9910294926585707,0.9980582524271845,0.9432904714803825
89,0.9903947869504507,0.996116504854369,0.9515331355093967
90,0.9925951000719333,0.9980582524271845,0.9554896142433235
91,0.9931028646384293,0.9980582524271845,0.9594460929772503
92,0.993399060635552,0.9980582524271845,0.9617540389053743
93,0.992510472644184,0.9980582524271845,0.9548302011210024
94,0.9928066686413066,0.9980582524271845,0.9571381470491263
95,0.992891296069056,0.9980582524271845,0.9577975601714475
96,0.9928066686413066,0.9980582524271845,0.9571381470491263
97,0.9922142766470613,0.9980582524271845,0.9525222551928784
98,0.992510472644184,0.9980582524271845,0.9548302011210024
99,0.9928066686413066,0.9980582524271845,0.9571381470491263
