epoch,TRA,DET,LNK
0,0.9925450073984765,0.9958300550747443,0.9704254079254079
1,0.9980253603332054,0.999567269866247,0.9876430387794024
2,0.9985134542664548,0.9998033044846577,0.9898283534647171
3,0.9986076478325204,0.9997246262785209,0.9910865649502013
4,0.9986042226119362,0.9996066089693155,0.991854736172918
5,0.9988302871704938,0.9996852871754524,0.9930732146641238
6,0.9986658765824519,0.9996852871754524,0.9918017588472134
7,0.9989433194497725,0.9997246262785209,0.9936824539097266
8,0.9980647503699238,0.9994099134539732,0.9890072049162958
9,0.998301090590234,0.9994099134539732,0.9908349226531045
10,0.9979482928700608,0.9994492525570416,0.9878417037507946
11,0.9974139584589248,0.9988985051140834,0.9874178851451578
12,0.9984106976489285,0.9996066089693155,0.990358126721763
13,0.9978489614731189,0.999213217938631,0.9886628522992159
14,0.9976331725763139,0.9994099134539732,0.9856696333969062
15,0.9979585685318134,0.9993312352478364,0.9887158296249206
16,0.9977633309585138,0.9991738788355625,0.9882655223564314
17,0.9979568559215214,0.9993312352478364,0.9887025852934944
18,0.9975475420617088,0.9992525570416995,0.9860669633396906
19,0.9981863457006631,0.9994492525570416,0.9896826658190294
20,0.9963281635337315,0.9983870967741936,0.982464505191778
21,0.9963213130925631,0.9987018095987411,0.9802924348378894
22,0.9975115772455746,0.9990952006294257,0.9868483788938335
23,0.9960387323943662,0.9983084185680566,0.9807559864378046
24,0.9970765742313805,0.9990165224232888,0.9840140919686374
25,0.9966946621362416,0.9987018095987411,0.98317969908879
26,0.9972444100400065,0.9989771833202203,0.9855769230769231
27,0.9958126678358086,0.9983084185680566,0.9790077346895528
28,0.9967272017317915,0.9987018095987411,0.9834313413858868
29,0.9960079054091083,0.9980330448465775,0.9823717948717948
30,0.9921391187592481,0.9950432730133753,0.9725842339478703
31,0.9975287033484956,0.9993312352478364,0.985391502436957
32,0.9956807968433167,0.9980330448465775,0.9798421275694003
33,0.9954102044171644,0.9979150275373722,0.9785441830896376
34,0.9966775360333205,0.998859166011015,0.9819877092604365
35,0.9971981695621198,0.9991738788355625,0.9838948929858021
36,0.995552351071409,0.9979543666404406,0.9793785759694851
37,0.9959154244533348,0.9983084185680566,0.9798023945751219
38,0.9956636707403956,0.9983084185680566,0.9778554778554779
39,0.9943946265139475,0.9975216365066877,0.9733391608391608
40,0.9967289143420837,0.9989771833202203,0.981590379317652
41,0.9925261686852633,0.9958693941778127,0.9700148336511973
42,0.9940983449334138,0.9971675845790716,0.9734318711591439
43,0.9945607497122815,0.9976003147128245,0.9740940877304514
44,0.9943894886830712,0.9974822974036192,0.9735643144734054
45,0.9966449964377706,0.998780487804878,0.9822658402203857
46,0.9928070367731682,0.9957907159716759,0.9727166772621318
47,0.9964891489011892,0.9986624704956727,0.981855265946175
48,0.9959274127253795,0.9983870967741936,0.979365331638059
49,0.9957767030196745,0.9986624704956727,0.9763456240728968
50,0.9960164684605689,0.9986231313926043,0.9784647171010807
51,0.9935074943826382,0.9965774980330449,0.9728358762449671
52,0.9966158820628048,0.998859166011015,0.9815109133290951
53,0.996235682577958,0.9987018095987411,0.9796302182665819
54,0.9936479284265907,0.9969708890637293,0.9712730451366816
55,0.9947782512193786,0.9977183320220299,0.9749814579360034
56,0.9957612895270456,0.9984657749803304,0.9775508582326764
57,0.9957475886447087,0.9983084185680566,0.9785044500953591
58,0.9947354359620759,0.997639653815893,0.9751801229073956
59,0.9958554830931112,0.9981904012588513,0.9801335028607756
60,0.9950471310352387,0.9978363493312352,0.9762661580843399
61,0.9943723625801502,0.9975216365066877,0.9731669845306209
62,0.994584726256371,0.9977183320220299,0.9734848484848485
63,0.9944699813668,0.9978756884343037,0.9715379317652045
64,0.9945915766975393,0.9977576711250984,0.9732729391820301
65,0.9927796350084945,0.9966955153422502,0.9664123755032846
66,0.9945744505946182,0.9976789929189614,0.9736702691248146
67,0.99553693757878,0.9983870967741936,0.9763456240728968
68,0.9956499698580589,0.9985051140833989,0.9764250900614537
69,0.9946104154107525,0.9979937057435091,0.9718293070565798
70,0.995302309968762,0.9982690794649882,0.9753258105530833
71,0.9946874828738971,0.9978363493312352,0.9734848484848485
72,0.9943672247492739,0.9978363493312352,0.9710081585081585
73,0.9947251603003233,0.9977970102281668,0.9740411104047467
74,0.9931341453389598,0.9967741935483871,0.9686241788514516
75,0.9948330547487259,0.9978756884343037,0.9743457300275482
76,0.9935092069929303,0.9971282454760031,0.9691407077770714
77,0.9951995533512358,0.9981510621557829,0.9753258105530833
78,0.9936376527648381,0.9970102281667979,0.9709286925196016
79,0.9924165616265688,0.9961447678992918,0.9673129900402627
80,0.994886145667781,0.9979937057435091,0.9739616444161898
81,0.9926888666630131,0.9966168371361133,0.9662401991947447
82,0.9937249958897353,0.99720692368214,0.9702797202797203
83,0.9926785910012604,0.9964594807238395,0.9672202797202797
84,0.9920038225461719,0.9958300550747443,0.9662401991947447
85,0.9920175234285088,0.9961841070023604,0.963962174189447
86,0.9929543212582891,0.9966168371361133,0.9682930705657978
87,0.9931118814051625,0.9968922108575925,0.9676573426573427
88,0.9928138872143366,0.9968922108575925,0.9653528289891926
89,0.9928070367731682,0.9967348544453186,0.96635939817758
90,0.9936719049706801,0.9974036191974823,0.9685447128628947
91,0.9933002685372938,0.9971282454760031,0.9675248993430812
92,0.9934150134268647,0.99720692368214,0.9678824962915872
93,0.9934047377651121,0.99720692368214,0.9678030303030303
94,0.9933259576916753,0.9970889063729347,0.9679884509429963
95,0.9932180632432729,0.9969708890637293,0.967948717948718
96,0.9930913300816573,0.9969708890637293,0.9669686374231828
97,0.9930776291993204,0.9969708890637293,0.9668626827717737
98,0.9931238696772072,0.9969708890637293,0.9672202797202797
99,0.993154696662465,0.9970102281667979,0.9671937910574274
