epoch,TRA,DET,LNK
0,0.9903271770702033,0.9941778127458694,0.9643992371265099
1,0.9980116594508687,0.9997246262785209,0.9864775376139012
2,0.9984089850386365,0.9998426435877262,0.988755562619199
3,0.9986607387515756,0.9998426435877262,0.9907024793388429
4,0.9988474132734148,0.9997246262785209,0.9929407713498623
5,0.9984466624650628,0.9994492525570416,0.9916958041958042
6,0.9984706390091522,0.9994885916601102,0.9916163382072473
7,0.9952577821011673,0.9962627852084972,0.988490675990676
8,0.9985990847810599,0.9994492525570416,0.9928745496927315
9,0.9986419000383625,0.9996459480723839,0.9918812248357702
10,0.9980767386419686,0.9992918961447679,0.9898945751218479
11,0.9970234833123253,0.9985051140833989,0.9870470438652257
12,0.9983113662519866,0.9994099134539732,0.9909143886416614
13,0.9976571491204034,0.9991345397324941,0.9877092604365332
14,0.9957630021373376,0.9980723839496459,0.9802129688493325
15,0.9977307913629637,0.999213217938631,0.9877489934308116
16,0.9966980873568257,0.998426435877262,0.9850603941513032
17,0.997919178495095,0.9993705743509048,0.9881463233735961
18,0.9968076944155203,0.998780487804878,0.9835240517058699
19,0.9970662985696279,0.9990952006294257,0.9834048527230346
20,0.9973077766208144,0.9990558615263572,0.9855371900826446
21,0.9976331725763139,0.999213217938631,0.986994066539521
22,0.9972889379076012,0.9989378442171518,0.986186162322526
23,0.9974088206280485,0.9990952006294257,0.9860537190082644
24,0.9976074834219324,0.9990558615263572,0.9878549480822209
25,0.9968368087904861,0.998780487804878,0.9837492053401145
26,0.9973060640105222,0.9992525570416995,0.9841995126086035
27,0.99780100838494,0.9993312352478364,0.9874973511337147
28,0.9967974187537677,0.9989378442171518,0.9823850392032211
29,0.9962339699676659,0.9986231313926043,0.9801467471922017
30,0.9977205157012111,0.9992918961447679,0.9871397541852087
31,0.9975218529073272,0.9990558615263572,0.9871927315109134
32,0.9949460870280046,0.9973642800944138,0.9786633820724729
33,0.9969310023565517,0.9989771833202203,0.9831532104259377
34,0.9968779114374966,0.9989378442171518,0.98300752278025
35,0.9942576176905793,0.9973642800944138,0.9733391608391608
36,0.9962973365484737,0.9983870967741936,0.9822261072261073
37,0.9948947087192416,0.9974822974036192,0.9774713922441195
38,0.9960010549679399,0.9986624704956727,0.9780806314897224
39,0.9962802104455527,0.9988198269079465,0.9791799109980928
40,0.9964771606291445,0.998859166011015,0.980438122483577
41,0.9958109552255165,0.9983084185680566,0.9789944903581267
42,0.9942148024332768,0.9971282454760031,0.974597372324645
43,0.996535389379076,0.9986231313926043,0.9824777495232041
44,0.9957938291225955,0.9983084185680566,0.9788620470438653
45,0.9966586973201074,0.9987411487018096,0.9826366815003179
46,0.9953142982408067,0.9981117230527145,0.9764780673871583
47,0.9973300405546117,0.9991345397324941,0.9851795931341386
48,0.9951396119910122,0.9977576711250984,0.977511125238398
49,0.9959411136077163,0.9985051140833989,0.9786766264038991
50,0.996869348386036,0.9988985051140834,0.9832061877516423
51,0.9964155066586288,0.9986231313926043,0.9815506463233736
52,0.9960901107031293,0.9984657749803304,0.9800937698664971
53,0.996752890886173,0.998859166011015,0.9825704598431871
54,0.9960592837178714,0.998347757671125,0.9806500317863954
55,0.9962562339014632,0.998347757671125,0.9821731299004026
56,0.9967049377979942,0.9986624704956727,0.9835240517058699
57,0.997199882172412,0.9991345397324941,0.9841730239457512
58,0.9956414068065983,0.9985837922895358,0.975829095147277
59,0.9946343919548419,0.9977576711250984,0.9736040474676838
60,0.9969207266947991,0.9990165224232888,0.9828088578088578
61,0.9946840576533129,0.9975216365066877,0.9755774528501802
62,0.9963726914013262,0.998780487804878,0.9801599915236279
63,0.9911166904148627,0.9951219512195122,0.964147594829413
64,0.9957253247109114,0.9982297403619197,0.9788620470438653
65,0.9957047733874062,0.9981117230527145,0.9794977749523204
66,0.993920233463035,0.9969315499606609,0.9736437804619623
67,0.9939390721762481,0.9972462627852084,0.971670375079466
68,0.9938226146763851,0.9970495672698663,0.9720941936851027
69,0.9940760809996164,0.9973249409913454,0.9722001483365119
70,0.9941034827642901,0.9973642800944138,0.9721471710108074
71,0.993437277360662,0.9970102281667979,0.9693791057427421
72,0.9941548610730531,0.9973642800944138,0.9725445009535919
73,0.9937438346029485,0.9969315499606609,0.9722796143250688
74,0.9935811366251986,0.9967348544453186,0.9723458359821996
75,0.9939955883158875,0.9971282454760031,0.9729020979020979
76,0.996084972872253,0.9986231313926043,0.9789944903581267
77,0.9949049843809942,0.9977576711250984,0.9756966518330155
78,0.9950659697484519,0.9978756884343037,0.9761469591015045
79,0.9931632597139256,0.9964988198269079,0.9707035388853571
80,0.9945504740505289,0.9974036191974823,0.9753390548845094
81,0.9945127966241026,0.9974429583005507,0.9747827929646111
82,0.9936719049706801,0.9966168371361133,0.9738424454333545
83,0.9936804680221406,0.9966955153422502,0.9733788938334393
84,0.9935417465884803,0.9968135326514556,0.9715114431023522
85,0.9940503918452348,0.997285601888277,0.9722663699936427
86,0.9940281279114375,0.99720692368214,0.9726239669421488
87,0.9935417465884803,0.9966955153422502,0.9723061029879212
88,0.9941976763303557,0.9971282454760031,0.9744649290103835
89,0.9940966323231216,0.9971282454760031,0.9736835134562407
90,0.9940914944922453,0.9970889063729347,0.9739086670904853
91,0.9935777114046145,0.9966955153422502,0.9725842339478703
92,0.994019564859977,0.9971675845790716,0.972822631913541
93,0.9940486792349428,0.9970889063729347,0.9735775588048315
94,0.9931666849345098,0.9965381589299764,0.9704651409196864
95,0.9933002685372938,0.9965774980330449,0.971233312142403
96,0.993553734860525,0.9967348544453186,0.9721339266793813
97,0.9938397407793061,0.9969708890637293,0.9727564102564102
98,0.9936479284265907,0.996852871754524,0.9720677050222505
99,0.993670192360388,0.996852871754524,0.9722398813307904
